stem_id,folder,filename,sitename,work_path,fps,shot_id,track_id,worker_key,frame_idx,timestamp_s,x1,y1,x2,y2,conf,blur_score,task,ScoreC,Confidence
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,17,2,1_VID_20231026_123736025::2,1334,44.451017432377576,455.3174743652344,549.7329711914062,849.9051513671875,1185.0748291015625,0.909198462963104,1008.3732738068696,DEM,7.0,0.54
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,17,2,1_VID_20231026_123736025::2,1424,47.44996163696077,328.56707763671875,760.8312377929688,695.060302734375,1228.0738525390625,0.770057380199432,1027.4775553559282,DEM,5.0,0.66
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,21,5,1_VID_20231026_123736025::5,1573,52.41488037565962,727.3490600585938,507.1956787109375,958.4019775390624,1085.634033203125,0.9019556641578672,897.210916040627,DEM,6.0,0.68
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,21,2,1_VID_20231026_123736025::2,1581,52.68145319384479,289.75018310546875,520.1314086914062,640.261474609375,1038.1353759765625,0.910979568958282,966.2445306321076,DEM,5.0,0.61
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,21,5,1_VID_20231026_123736025::5,1663,55.41382458024281,687.8292846679688,481.0894775390625,949.1853637695312,1038.3946533203125,0.9114916324615472,979.6201283742812,DEM,5.0,0.59
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,21,2,1_VID_20231026_123736025::2,1671,55.68039739842799,429.719970703125,242.9519958496093,687.919921875,1001.9652099609376,0.888923108577728,977.8336043805544,DEM,3.0,0.78
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,23,5,1_VID_20231026_123736025::5,1757,58.5460551939186,679.1243286132812,605.9662475585938,891.7174682617188,1176.244140625,0.8957615494728081,924.44815123773,DEM,4.0,0.66
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,24,5,1_VID_20231026_123736025::5,1811,60.34542171666851,598.486083984375,604.2544555664062,811.3666381835938,1151.9193115234375,0.8948822021484371,900.4003756633808,DEM,3.0,0.65
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,24,2,1_VID_20231026_123736025::2,1845,61.4783561939555,242.8631591796875,476.9051513671875,522.1590576171875,1075.8070068359375,0.9185582995414732,879.5868827108164,DEM,7.0,0.66
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,25,2,1_VID_20231026_123736025::2,1888,62.9111850917008,207.27053833007807,504.2767639160156,494.4512634277344,1076.2288818359375,0.9162940382957452,819.671611210034,DEM,10.0,0.61
